,1,2,3,4,5,6,7,8,9
48,0.0,2.1345700713531834,0.2282178119225916,-1.6176077466591818,-2.225229513503667,-1.5058724467556248,-2.5576613162325588,-1.06111699824717,-2.8683791504129066
49,0.0,2.1009732235626553,-0.016299799224389205,-1.7300456341241481,-2.454319066347828,-1.7602236031870178,-2.848812790105978,-1.2102450796286077,-3.000438635253666
50,0.0,2.727196977546823,0.44459083019471396,-1.4972502389398967,-2.053767081716047,-1.3295103745781955,-2.418875971925422,-0.7416985194761847,-2.6614921796173143
51,0.0,1.9814507816688136,0.04467283486016741,-1.7176368174589998,-2.388082768535721,-1.6996475424769812,-2.7946139963645855,-1.244040895096088,-3.029712231736684
52,0.0,1.464417245809289,-0.44545298293402064,-1.9299434913376545,-2.7310380898269506,-2.1497796252210777,-3.3138388039964894,-1.7010328305473215,-3.362251033126555
53,0.0,2.338999975711301,0.2564048976890404,-1.6472818971559462,-2.278745742301326,-1.5479160210871366,-2.662556572069389,-1.0391704355512186,-2.9153893914978353
54,0.0,2.4335938558176493,0.4048643286036417,-1.540613024222271,-2.1271246944154365,-1.3679784019747803,-2.419545441556557,-0.864627038857107,-2.7232438164806196
55,0.0,2.1686660335271446,0.06113159449753516,-1.725691068312746,-2.3956888992237757,-1.704601057043153,-2.8195256944408142,-1.1923395363441505,-3.0465034557056536
56,0.0,2.0254590992557158,0.025592735834232837,-1.7717134678721969,-2.47985927498072,-1.7579926499984408,-2.8598729137202636,-1.27636655673183,-3.110702700843126
57,0.0,2.1088302955405074,-0.03520038097821873,-1.7798374713531762,-2.5039631322221005,-1.811625267316806,-2.9365703568080965,-1.2722755977820996,-3.1114611026482146
58,0.0,2.4367529233677465,0.13058274414271984,-1.5677985285160874,-2.233325366860644,-1.5375682670498954,-2.5442450012127136,-0.8982769818204728,-2.70641277754735
59,0.0,1.9510408464802644,-0.1486697086215521,-1.7725096694871605,-2.4961234731317163,-1.8226658816965478,-2.8584252687337997,-1.2941609919385186,-3.0873787757680295
60,0.0,2.4674766046599044,0.27394637296751684,-1.6260905183777292,-2.263610296366817,-1.4975113104597018,-2.540503478867539,-0.9379675506002189,-2.8636587821341477
61,0.0,2.5874693945142617,0.24333002198733644,-1.617423987835144,-2.2591853639572084,-1.4872118534174323,-2.4807265472441267,-0.8679933614842212,-2.836820920066608
62,0.0,2.5751702791209388,0.21710562468543304,-1.556973006697802,-2.2160537694019458,-1.4917233930691145,-2.5116465258996454,-0.8330254193347253,-2.686956198232937
63,0.0,2.191612513672126,0.05119115206191586,-1.7048233783741613,-2.362715217626459,-1.6721815394049342,-2.742668442493132,-1.14764807158184,-3.0105629265276295
64,0.0,2.121326304200731,0.24224994612556877,-1.6198542499424107,-2.223506698246475,-1.498685180129766,-2.552017874082019,-1.0674113004163033,-2.8791445126799227
65,0.0,1.6015356603963342,-0.22106479308051724,-1.8818043835593796,-2.6393300119913508,-1.9816070016329557,-3.125847430671719,-1.5734340528244088,-3.3038990485883875
66,0.0,2.161574319344449,0.23763867742857284,-1.678906777148118,-2.3049093472160735,-1.5790215593918413,-2.7117779438944742,-1.1401834146056895,-2.9861527202760723
67,0.0,2.321481577251818,0.373185261124993,-1.5988094952541487,-2.2289292097859166,-1.4798963564316152,-2.6272763752106996,-0.9975615906926004,-2.8048266692725576
68,0.0,2.477844686928468,0.08024843065946903,-1.613673426283513,-2.319876614838031,-1.6000154724057616,-2.594411168014937,-0.9194849826354555,-2.7654997348054504
69,0.0,2.57051734422342,0.5328124224125624,-1.497835160703654,-2.054384784691754,-1.2486319668256258,-2.261026393132209,-0.744045056163935,-2.6573027247257532
70,0.0,2.2294569163344757,0.046309252794979494,-1.6674966576146588,-2.320634074725655,-1.6486720419145404,-2.708463846663184,-1.0989320715547004,-2.935827507812636
71,0.0,2.7249523096990025,0.5370790581076315,-1.487073711290264,-2.046955367546966,-1.2465631757310203,-2.2668882352029778,-0.685531329188087,-2.637462389132137
72,0.0,2.2007850219685468,0.1915245060923326,-1.6842101733284789,-2.34195858532818,-1.6266231657421466,-2.7718884293409585,-1.139462278627646,-2.9665541877989865
73,0.0,2.208246975589156,0.054172522606011526,-1.68209528386022,-2.3491164839799024,-1.670025169646647,-2.75334506556487,-1.1261677108195054,-2.9521621260342856
74,0.0,2.7847302812535686,0.5410243731310396,-1.4658292632299599,-2.060501081350337,-1.2293849706312308,-2.2038315540601143,-0.6168850030292189,-2.5538041382404275
75,0.0,1.9853416604980114,-0.04984281396408177,-1.7367330792472797,-2.406396561782411,-1.754456249625052,-2.845125936828526,-1.2718107934517155,-3.0687813862455755
76,0.0,2.3545368942387603,0.283377209143251,-1.6550112318825305,-2.289524018485233,-1.5121178882774593,-2.5688871740542534,-1.0076912850179616,-2.9280387424619736
77,0.0,2.8777936849033847,0.5260852222943797,-1.4473652852430265,-2.01015963953904,-1.2189168309700824,-2.207770446094419,-0.5831627954754596,-2.5462398743384567
78,0.0,2.0255455163701783,0.13213237996273644,-1.7228149765627796,-2.376531920476763,-1.6560861140377603,-2.7642953204744276,-1.2273405775911463,-3.055480043242686
79,0.0,2.219424082829197,0.16883186865929647,-1.6556044552935811,-2.2878679301122338,-1.5740420501344745,-2.640846030253279,-1.07725943248874,-2.925805130654564
